CONTIG	POS	CHR	MALE_POS	FEMALE_POS
LG15	7456380	15	44.008	49.621
LG15	7461736	15	44.008	49.621
LG15	7461761	15	44.008	49.621
LG15	7461777	15	44.115	49.621
LG15	7461788	15	44.115	49.835
LG15	7461817	15	44.115	50.156
LG15	7470029	15	44.115	50.156
LG15	7486346	15	44.328	50.156
LG15	7486363	15	44.328	50.369
LG15	7486392	15	44.542	50.690
LG15	7644167	15	44.542	50.797
LG15	7667039	15	44.649	50.797
LG15	7669539	15	44.649	51.010
LG15	7674793	15	44.649	51.117
LG15	7712476	15	44.649	51.224
LG15	7722310	15	44.649	51.224
LG15	7726582	15	44.756	51.224
LG15	7726619	15	44.756	51.224
LG15	7733430	15	44.756	51.224
LG15	7733458	15	44.756	51.224
LG15	7746038	15	44.756	51.545
LG15	7751004	15	44.756	51.545
LG15	7822116	15	44.862	51.652
LG15	7837841	15	44.862	52.080
LG15	7864402	15	44.969	52.187
LG15	7864416	15	45.076	52.187
LG15	7864419	15	45.076	52.187
LG15	7864424	15	45.504	52.400
LG15	7927790	15	45.504	52.936
LG15	7929997	15	45.504	53.150
LG15	7976253	15	45.825	53.794
LG15	8015885	15	45.825	54.007
LG15	8041366	15	45.825	54.007
LG15	8099719	15	45.825	54.007
LG15	8269836	15	45.932	54.221
LG15	8274790	15	45.932	54.221
LG15	8288651	15	45.932	54.221
LG15	8288662	15	45.932	54.221
LG15	8288667	15	45.932	54.221
LG15	8288683	15	45.932	54.221
LG15	8353428	15	45.932	54.328
LG15	8377862	15	45.932	54.328
LG15	8381359	15	45.932	54.328
LG15	8397250	15	45.932	54.328
LG15	8418694	15	45.932	54.541
LG15	8418713	15	46.145	54.541
LG15	8423722	15	46.145	54.541
LG15	8423748	15	46.145	54.648
LG15	8474267	15	46.252	54.648
LG15	8480563	15	46.252	54.862
LG15	8530388	15	46.573	54.968
LG15	8570050	15	46.573	54.968
LG15	8608938	15	46.573	55.289
LG15	8704166	15	46.680	55.718
LG15	8709719	15	46.680	55.718
LG15	8709753	15	46.786	55.718
LG15	8721986	15	46.786	55.718
LG15	8721994	15	46.786	55.718
LG15	8740473	15	46.786	55.931
LG15	8787445	15	46.893	55.931
LG15	8812073	15	46.893	55.931
LG15	8814137	15	46.893	55.931
LG15	8842258	15	46.893	55.931
LG15	8842263	15	46.893	56.038
LG15	8851704	15	46.893	56.145
LG15	8852910	15	46.893	56.145
LG15	8853132	15	46.893	56.251
LG15	8859619	15	46.893	56.251
LG15	8859620	15	46.893	56.251
LG15	8859695	15	46.893	56.251
LG15	8887992	15	46.893	56.251
LG15	8899533	15	47.000	56.358
LG15	8904758	15	47.213	56.679
LG15	8998185	15	47.213	56.786
LG15	9063135	15	47.213	56.786
LG15	9063141	15	47.213	56.786
LG15	9063150	15	47.213	56.786
LG15	9063157	15	47.213	56.786
LG15	9063158	15	47.213	56.786
LG15	9063162	15	47.213	56.786
LG15	9063209	15	47.213	56.892
LG15	9063257	15	47.213	56.892
LG15	9085426	15	47.213	56.999
LG15	9085436	15	47.213	56.999
LG15	9085446	15	47.213	56.999
LG15	9125332	15	47.213	56.999
LG15	9129858	15	47.213	57.106
LG15	9208648	15	47.213	57.106
LG15	9208654	15	47.213	57.106
LG15	9220377	15	47.213	57.106
LG15	9220380	15	47.320	57.427
LG15	9220382	15	47.320	57.427
LG15	9251582	15	47.320	57.533
LG15	9251584	15	47.320	57.533
LG15	9328742	15	47.427	57.640
LG15	9328787	15	47.427	57.747
LG15	9328788	15	47.427	57.747
LG15	9362965	15	47.427	57.747
LG15	9371119	15	47.427	57.854
LG15	9393270	15	47.427	58.282
LG15	9536817	15	47.534	58.282
LG15	9596890	15	47.534	58.282
LG15	9609892	15	47.534	58.389
LG15	9641199	15	47.640	58.389
LG15	9654578	15	47.747	58.495
LG15	9696871	15	47.747	58.709
LG15	9747359	15	47.854	58.816
LG15	9747892	15	47.854	58.816
LG15	9757509	15	48.175	58.922
LG15	9766235	15	48.175	58.922
LG15	9858948	15	48.388	58.922
LG15	9861028	15	48.388	58.922
LG15	9902979	15	48.602	58.922
LG15	9971595	15	48.709	59.243
LG15	9976259	15	48.709	59.243
LG15	10033834	15	48.815	59.243
LG15	10033841	15	48.815	59.243
LG15	10033846	15	48.922	59.243
LG15	10045506	15	48.922	59.350
LG15	10064154	15	48.922	59.350
LG15	10064171	15	48.922	59.350
LG15	10094742	15	49.029	59.350
LG15	10101918	15	49.136	59.350
LG15	10103874	15	49.349	59.457
LG15	10143222	15	49.456	59.457
LG15	10143242	15	49.456	59.457
LG15	10163014	15	49.563	59.563
LG15	10197226	15	49.563	59.563
LG15	10212650	15	49.669	59.670
LG15	10240150	15	49.669	59.670
LG15	10248778	15	49.669	59.991
LG15	10248856	15	49.669	59.991
LG15	10268323	15	49.669	60.098
LG15	10281043	15	49.669	60.311
LG15	10385475	15	49.883	60.847
LG15	10388871	15	49.883	60.847
LG15	10396176	15	50.311	61.491
LG15	10568297	15	50.311	61.491
LG15	10597963	15	50.418	61.919
LG15	10598042	15	50.418	61.919
LG15	10641502	15	50.418	62.026
LG15	10665053	15	50.525	62.347
LG15	10715492	15	50.632	62.883
LG15	10730776	15	50.632	62.883
LG15	10754662	15	50.632	63.097
LG15	10755500	15	50.845	63.097
LG15	10755517	15	50.845	63.097
LG15	10756243	15	51.059	63.097
LG15	10822023	15	51.273	63.740
LG15	10935503	15	51.486	64.061
LG15	10955695	15	51.593	64.168
LG15	11050926	15	51.700	64.168
LG15	11058454	15	51.700	64.168
LG15	11082159	15	51.700	64.596
LG15	11148353	15	51.700	64.596
LG15	11149009	15	51.700	65.025
LG15	11205829	15	51.700	65.453
LG15	11225071	15	51.700	65.453
LG15	11225091	15	51.700	65.453
LG15	11240432	15	51.700	65.453
LG15	11243651	15	51.700	65.560
LG15	11251138	15	51.700	65.560
LG15	11251165	15	51.700	65.560
LG15	11251178	15	51.700	65.560
LG15	11251242	15	51.700	65.560
LG15	11256779	15	51.700	65.666
LG15	11256780	15	51.700	65.666
LG15	11269520	15	51.806	65.880
LG15	11280671	15	51.806	66.308
LG15	11286922	15	51.806	66.522
LG15	11320081	15	51.806	66.629
LG15	11336904	15	51.806	66.735
LG15	11421714	15	52.020	67.056
LG15	11423559	15	52.020	67.163
LG15	11462271	15	52.020	67.163
LG15	11479044	15	52.020	67.270
LG15	11485941	15	52.020	67.376
LG15	11551737	15	52.020	67.805
LG15	11551744	15	52.020	67.805
LG15	11551755	15	52.127	67.805
LG15	11573080	15	52.127	67.805
LG15	11573116	15	52.127	67.911
LG15	11628645	15	52.127	68.125
LG15	11652294	15	52.234	68.661
LG15	11652333	15	52.234	68.661
LG15	11652341	15	52.234	68.661
LG15	11663526	15	52.234	68.982
LG15	11772295	15	52.340	68.982
LG15	11774883	15	52.340	69.088
LG15	11791144	15	52.340	69.409
LG15	11817633	15	52.340	69.409
LG15	11857814	15	52.340	69.730
LG15	11868313	15	52.340	69.730
LG15	11888054	15	52.340	69.837
LG15	11888072	15	52.340	69.837
LG15	11900463	15	52.340	69.837
LG15	11916275	15	52.340	69.944
LG15	11926178	15	52.340	69.944
LG15	11937147	15	52.340	69.944
LG15	11937148	15	52.340	69.944
LG15	11945433	15	52.340	70.157
LG15	11958969	15	52.340	70.371
LG15	12021430	15	52.340	70.371
LG15	12021432	15	52.340	70.371
LG15	12021618	15	52.340	70.478
LG15	12039472	15	52.447	70.584
LG15	12040409	15	52.447	70.584
LG15	12040436	15	52.447	70.584
LG15	12055582	15	52.447	71.013
LG15	12062331	15	52.554	71.334
LG15	12068357	15	52.554	71.547
LG15	12088330	15	52.554	71.654
LG15	12128821	15	52.660	71.975
LG15	12209849	15	52.660	72.082
LG15	12209853	15	52.660	72.188
LG15	12323584	15	52.660	72.402
LG15	12394631	15	52.660	72.402
LG15	12428222	15	52.660	72.616
LG15	12441175	15	52.660	72.722
LG15	12441986	15	52.767	73.258
LG15	12463977	15	52.767	73.258
LG15	12473105	15	52.767	73.365
LG15	12481044	15	52.874	73.365
LG15	12482255	15	52.874	73.472
LG15	12510871	15	52.874	73.578
LG15	12519108	15	52.874	73.792
LG15	12534428	15	52.874	73.792
LG15	12549334	15	52.874	73.792
LG15	12619860	15	52.874	73.792
LG15	12643233	15	52.981	73.792
LG15	12644942	15	52.981	73.899
LG15	12683772	15	52.981	73.899
LG15	12687752	15	53.087	74.112
LG15	12714353	15	53.087	74.112
LG15	12741970	15	53.194	74.541
LG15	12758266	15	53.194	74.541
LG15	12817800	15	53.301	74.541
LG15	12867674	15	53.301	74.754
LG15	12867675	15	53.301	74.754
LG15	12883881	15	53.301	75.075
LG15	12934505	15	53.301	75.075
LG15	12983097	15	53.301	75.075
LG15	12987770	15	53.301	75.075
LG15	13004283	15	53.301	75.075
LG15	13054944	15	53.301	75.182
LG15	13059097	15	53.301	75.182
LG15	13059122	15	53.301	75.182
LG15	13059129	15	53.301	75.182
LG15	13094916	15	53.301	75.182
LG15	13113399	15	53.301	75.396
LG15	13113742	15	53.301	75.502
LG15	13143820	15	53.301	76.038
LG15	13148538	15	53.301	76.359
LG15	13160556	15	53.301	76.359
LG15	13162962	15	53.301	76.466
LG15	13202370	15	53.301	76.466
LG15	13203941	15	53.301	76.466
LG15	13203949	15	53.301	76.466
LG15	13215608	15	53.301	76.466
LG15	13217301	15	53.301	76.787
LG15	13245142	15	53.301	76.893
LG15	13258369	15	53.301	76.893
LG15	13269767	15	53.407	76.893
LG15	13279553	15	53.407	76.893
LG15	13279630	15	53.407	76.893
LG15	13291239	15	53.407	76.893
LG15	13291252	15	53.407	77.000
LG15	13291851	15	53.407	77.000
LG15	13292817	15	53.407	77.000
LG15	13292844	15	53.407	77.000
LG15	13292852	15	53.407	77.000
LG15	13314419	15	53.407	77.321
LG15	13314506	15	53.407	77.321
LG15	13314537	15	53.514	77.642
LG15	13335255	15	53.514	77.749
LG15	13335262	15	53.514	77.962
LG15	13377446	15	53.514	77.962
LG15	13377620	15	53.514	78.069
LG15	13383108	15	53.514	78.069
LG15	13400092	15	53.514	78.176
LG15	13403948	15	53.514	78.176
LG15	13403958	15	53.514	78.604
LG15	13404702	15	53.514	78.818
LG15	13422188	15	53.514	78.924
LG15	13477477	15	53.514	79.031
LG15	13491756	15	53.514	79.031
LG15	13505370	15	53.514	79.138
LG15	13512036	15	53.514	79.138
LG15	13528679	15	53.514	79.138
LG15	13528711	15	53.514	79.245
LG15	13528876	15	53.514	79.245
LG15	13528955	15	53.514	79.351
LG15	13534015	15	53.514	79.458
LG15	13575150	15	53.514	79.672
LG15	13578421	15	53.514	79.993
LG15	13578760	15	53.514	79.993
LG15	13640464	15	53.514	80.099
LG15	13642553	15	53.514	80.099
LG15	13653120	15	53.514	80.313
LG15	13655903	15	53.621	80.313
LG15	13670674	15	53.728	80.313
LG15	13684099	15	54.480	81.500
LG15	13705761	15	54.480	81.500
LG15	13705762	15	54.480	81.500
LG15	13705770	15	54.480	81.713
LG15	13705771	15	54.480	81.713
LG15	13705778	15	54.480	81.713
LG15	13760069	15	55.448	83.339
LG15	13766145	15	55.448	83.339
LG15	13816649	15	55.448	83.659
LG15	13816654	15	55.448	83.980
LG15	13816661	15	55.448	84.194
LG15	13873616	15	55.448	84.622
LG15	13873640	15	55.448	84.622
LG15	13976135	15	55.448	84.622
LG15	14048163	15	55.448	84.622
LG15	14048208	15	55.448	84.622
LG15	14066962	15	55.448	84.836
LG15	14117207	15	55.448	85.050
LG15	14122075	15	55.448	85.156
LG15	14122092	15	55.448	85.477
LG15	14186078	15	55.448	86.013
LG15	14186732	15	55.448	86.441
LG15	14221744	15	55.448	86.762
LG15	14342069	15	55.448	86.976
LG15	14363118	15	55.448	87.083
LG15	14381440	15	55.448	87.404
LG15	14436806	15	55.448	87.404
LG15	14467510	15	55.448	87.510
LG15	14503470	15	55.448	87.617
LG15	14503501	15	55.448	87.617
LG15	14505636	15	55.448	87.617
LG15	14507306	15	55.448	87.617
LG15	14509813	15	55.448	87.617
LG15	14509824	15	55.448	87.617
LG15	14557187	15	55.555	87.724
LG15	14559615	15	55.555	87.937
LG15	14570284	15	55.555	88.044
LG15	14570293	15	55.555	88.258
LG15	14572084	15	55.555	88.258
LG15	14574209	15	55.555	88.258
LG15	14574215	15	55.555	88.258
LG15	14587103	15	55.555	88.258
LG15	14587131	15	55.555	88.258
LG15	14631367	15	55.555	88.471
LG15	14691285	15	55.662	88.578
LG15	14706424	15	55.662	88.685
LG15	14717096	15	55.662	88.685
LG15	14778917	15	55.769	88.899
LG15	14778938	15	55.769	88.899
LG15	14800460	15	55.769	89.112
LG15	14824460	15	55.769	89.219
LG15	14833057	15	55.769	89.326
LG15	14833069	15	55.769	89.326
LG15	14833091	15	55.769	89.432
LG15	14833094	15	55.769	89.646
LG15	14850849	15	55.769	89.646
LG15	14950135	15	55.769	90.398
LG15	14959492	15	55.769	90.398
LG15	14959517	15	55.769	90.398
LG15	14966888	15	55.769	90.505
LG15	15027282	15	55.769	90.505
LG15	15027287	15	55.769	90.505
LG15	15039617	15	55.769	90.505
LG15	15050529	15	55.875	90.611
LG15	15086191	15	55.875	90.611
LG15	15093232	15	55.875	90.611
LG15	15173208	15	55.875	90.611
LG15	15179441	15	55.875	90.718
LG15	15211315	15	55.875	90.718
LG15	15211435	15	55.875	91.146
LG15	15213415	15	55.875	91.360
LG15	15241431	15	55.875	91.467
LG15	15244918	15	55.875	91.788
LG15	15340995	15	55.875	91.788
LG15	15344246	15	55.875	91.894
LG15	15363162	15	55.875	91.894
LG15	15363192	15	55.875	91.894
LG15	15363193	15	55.875	91.894
LG15	15409442	15	55.875	91.894
LG15	15526779	15	55.982	92.001
LG15	15545212	15	55.982	92.001
LG15	15547154	15	55.982	92.108
LG15	15553680	15	55.982	92.215
LG15	15564266	15	55.982	92.321
LG15	15573287	15	55.982	92.321
LG15	15573312	15	55.982	92.321
LG15	15573334	15	55.982	92.321
LG15	15612057	15	55.982	92.321
LG15	15622385	15	55.982	92.428
LG15	15625008	15	55.982	92.535
LG15	15625080	15	55.982	92.535
LG15	15638727	15	55.982	92.535
LG15	15644900	15	55.982	92.535
LG15	15664067	15	55.982	92.856
LG15	15672012	15	55.982	92.962
LG15	15771609	15	55.982	93.714
LG15	15787796	15	56.089	93.821
LG15	15825598	15	56.089	93.821
LG15	15840931	15	56.089	93.821
LG15	15842942	15	56.089	93.928
LG15	15862553	15	56.089	94.249
LG15	15901334	15	56.089	94.462
LG15	15914565	15	56.089	94.462
LG15	15986808	15	56.089	94.676
LG15	16038120	15	56.089	94.676
LG15	16177527	15	56.089	95.104
LG15	16177541	15	56.089	95.104
LG15	16177562	15	56.089	95.104
LG15	16177565	15	56.089	95.104
LG15	16178597	15	56.089	95.104
LG15	16205770	15	56.089	95.104
LG15	16206243	15	56.089	95.104
LG15	16216506	15	56.089	95.318
LG15	16224396	15	56.089	95.318
LG15	16238923	15	56.089	95.425
LG15	16238924	15	56.089	95.425
LG15	16283746	15	56.089	95.425
LG15	16294337	15	56.089	95.531
LG15	16345097	15	56.089	95.531
LG15	16345098	15	56.089	95.531
LG15	16345122	15	56.089	95.531
LG15	16345144	15	56.089	95.531
LG15	16429905	15	56.089	95.746
LG15	16432941	15	56.089	95.746
LG15	16466158	15	56.089	95.746
LG15	16466168	15	56.089	95.853
LG15	16494864	15	56.089	95.853
LG15	16573908	15	56.089	95.853
LG15	16583496	15	56.089	95.853
LG15	16721905	15	56.089	95.853
LG15	16780599	15	56.089	95.853
LG15	16824055	15	56.199	95.853
LG15	16831415	15	56.310	95.973
LG15	16839637	15	56.310	95.973
LG15	16873010	15	56.310	95.973
LG15	16889186	15	56.310	95.973
LG15	16908841	15	56.310	95.973
LG15	16987853	15	56.310	95.973
LG15	17092243	15	56.310	95.973
LG15	17093390	15	56.310	95.973
LG15	17093418	15	56.310	95.973
LG15	17399733	15	56.310	96.306
LG16	106544	16	0.000	0.000
LG16	106554	16	0.000	0.606
LG16	219110	16	0.000	0.606
LG16	219141	16	0.000	0.606
LG16	221236	16	0.000	0.736
LG16	221243	16	0.000	0.736
LG16	221259	16	0.000	0.736
LG16	221838	16	0.000	0.736
LG16	221858	16	0.000	0.736
LG16	221866	16	0.000	1.502
LG16	225199	16	0.110	1.502
LG16	226105	16	0.110	1.502
LG16	228993	16	0.328	1.502
LG16	236848	16	0.328	1.502
LG16	281854	16	0.328	1.502
LG16	281866	16	0.328	1.502
LG16	285376	16	0.542	1.502
LG16	285405	16	0.650	1.502
LG16	341536	16	0.972	1.502
LG16	356208	16	0.972	1.502
LG16	387000	16	0.972	1.502
LG16	387029	16	1.080	1.502
LG16	415346	16	1.186	1.610
LG16	432211	16	1.186	1.827
LG16	460173	16	1.293	1.827
LG16	476584	16	1.293	1.827
LG16	476607	16	1.293	1.827
LG16	499149	16	1.507	1.934
LG16	532783	16	1.613	1.934
LG16	601660	16	1.720	1.934
LG16	601704	16	1.720	1.934
LG16	650714	16	1.720	2.040
LG16	652455	16	1.827	2.040
LG16	652468	16	1.827	2.040
LG16	665072	16	1.827	2.040
LG16	680681	16	2.040	2.147
LG16	687631	16	2.040	2.361
LG16	691796	16	2.040	2.468
LG16	703061	16	2.254	2.574
LG16	703064	16	2.361	2.681
LG16	712948	16	2.361	2.895
LG16	712961	16	2.468	3.001
LG16	749557	16	2.468	3.108
LG16	754762	16	2.574	3.215
LG16	754782	16	2.574	3.215
LG16	754858	16	2.681	3.215
LG16	810203	16	2.788	3.429
LG16	810204	16	2.788	3.429
LG16	810209	16	2.788	3.429
LG16	810233	16	2.788	3.535
LG16	840803	16	3.001	3.856
LG16	900787	16	3.001	3.963
LG16	943079	16	3.215	4.177
LG16	953955	16	3.215	4.177
LG16	960520	16	3.429	4.177
LG16	960530	16	3.429	4.177
LG16	960536	16	3.536	4.177
LG16	966380	16	3.536	4.177
LG16	976899	16	3.536	4.177
LG16	976913	16	3.536	4.177
LG16	981654	16	3.536	4.177
LG16	981655	16	3.536	4.177
LG16	984523	16	3.642	4.283
LG16	984563	16	3.642	4.283
LG16	997917	16	3.856	4.497
LG16	1006110	16	3.856	4.497
LG16	1011538	16	3.963	4.497
LG16	1011555	16	3.963	4.818
LG16	1011594	16	4.499	5.031
LG16	1011596	16	4.712	5.031
LG16	1011598	16	4.819	5.352
LG16	1033529	16	4.819	5.673
LG16	1044008	16	5.463	5.994
LG16	1064981	16	5.676	5.994
LG16	1112470	16	5.783	6.101
LG16	1119097	16	6.104	6.207
LG16	1130479	16	6.211	6.314
LG16	1157075	16	6.317	6.528
LG16	1183150	16	6.317	6.528
LG16	1193507	16	6.531	6.635
LG16	1205417	16	6.531	6.741
LG16	1215410	16	6.638	6.741
LG16	1215434	16	6.638	6.741
LG16	1215454	16	6.745	6.955
LG16	1229542	16	6.851	6.955
LG16	1229550	16	6.958	7.276
LG16	1253101	16	7.279	7.490
LG16	1253111	16	7.279	7.490
LG16	1253130	16	7.279	7.490
LG16	1317969	16	7.493	7.703
LG16	1319333	16	7.493	7.703
LG16	1323705	16	7.493	7.810
LG16	1323706	16	7.493	7.810
LG16	1323708	16	7.493	7.917
LG16	1327806	16	7.493	8.023
LG16	1381262	16	7.493	8.023
LG16	1381293	16	7.599	8.130
LG16	1381314	16	7.706	8.237
LG16	1384067	16	7.706	8.450
LG16	1418951	16	7.706	9.202
LG16	1499470	16	8.027	9.416
LG16	1571868	16	8.027	9.416
LG16	1573146	16	8.134	9.523
LG16	1573186	16	8.134	9.523
LG16	1576058	16	8.134	9.629
LG16	1586897	16	8.134	9.629
LG16	1629572	16	8.240	9.736
LG16	1638960	16	8.240	10.057
LG16	1644179	16	8.454	10.057
LG16	1644236	16	8.454	10.057
LG16	1644257	16	8.454	10.057
LG16	1645533	16	8.668	10.271
LG16	1673327	16	8.668	10.592
LG16	1673350	16	8.668	10.698
LG16	1674229	16	8.774	11.019
LG16	1712047	16	8.774	11.019
LG16	1712052	16	8.774	11.019
LG16	1738674	16	8.774	11.340
LG16	1747159	16	8.774	11.340
LG16	1755208	16	8.881	11.447
LG16	1780384	16	8.988	11.660
LG16	1780397	16	8.988	11.767
LG16	1791478	16	8.988	11.767
LG16	1795612	16	8.988	11.767
LG16	1798266	16	8.988	11.767
LG16	1799410	16	9.095	11.767
LG16	1799777	16	9.095	11.874
LG16	1799781	16	9.095	11.874
LG16	1799965	16	9.095	12.088
LG16	1799966	16	9.095	12.088
LG16	1802413	16	9.095	12.088
LG16	1808679	16	9.095	12.088
LG16	1819363	16	9.095	12.194
LG16	1824720	16	9.095	12.194
LG16	1839745	16	9.095	12.194
LG16	1848609	16	9.201	12.623
LG16	1860592	16	9.308	12.729
LG16	1867548	16	9.308	12.943
LG16	1876758	16	9.415	12.943
LG16	1876779	16	9.415	13.050
LG16	1876784	16	9.521	13.156
LG16	1910774	16	9.521	13.156
LG16	1910777	16	9.521	13.156
LG16	1956077	16	9.521	13.477
LG16	1956103	16	9.521	13.691
LG16	1964751	16	9.521	14.012
LG16	1964789	16	9.521	14.012
LG16	1969491	16	9.842	14.225
LG16	1990785	16	10.056	14.225
LG16	1991367	16	10.056	14.654
LG16	1995750	16	10.056	14.760
LG16	2006123	16	10.270	14.760
LG16	2006136	16	10.376	14.867
LG16	2022797	16	10.590	15.081
LG16	2062153	16	10.590	15.081
LG16	2062168	16	10.590	15.402
LG16	2062187	16	10.590	15.508
LG16	2075459	16	10.804	15.508
LG16	2075507	16	10.804	15.508
LG16	2121138	16	11.017	15.615
LG16	2127810	16	11.124	15.722
LG16	2127828	16	11.231	15.722
LG16	2150823	16	11.552	15.936
LG16	2160381	16	11.765	16.149
LG16	2160417	16	11.979	16.256
LG16	2169473	16	12.086	16.256
LG16	2176370	16	12.193	16.363
LG16	2176377	16	12.193	16.363
LG16	2187976	16	12.299	16.469
LG16	2193589	16	12.299	16.576
LG16	2197756	16	12.620	17.220
LG16	2225487	16	12.620	17.220
LG16	2234091	16	12.620	17.327
LG16	2248439	16	12.727	17.540
LG16	2260632	16	13.048	18.184
LG16	2282418	16	13.369	18.612
LG16	2282433	16	13.369	18.719
LG16	2282444	16	13.475	19.147
LG16	2382423	16	13.904	19.576
LG16	2394874	16	13.904	19.789
LG16	2394898	16	14.010	19.896
LG16	2416339	16	14.010	19.896
LG16	2429897	16	14.010	20.003
LG16	2469659	16	14.762	20.216
LG16	2469664	16	14.762	20.216
LG16	2491683	16	14.762	20.430
LG16	2491688	16	14.762	20.430
LG16	2495758	16	14.762	20.430
LG16	2496222	16	14.762	20.430
LG16	2499166	16	15.083	20.537
LG16	2505747	16	15.083	20.537
LG16	2542300	16	15.083	20.751
LG16	2558477	16	15.190	20.857
LG16	2621996	16	15.190	20.857
LG16	2622026	16	15.296	21.178
LG16	2622700	16	15.510	21.285
LG16	2624674	16	15.510	21.285
LG16	2625115	16	15.510	21.285
LG16	2680200	16	16.370	21.498
LG16	2680206	16	16.370	21.498
LG16	2691340	16	16.691	21.498
LG16	2713762	16	16.691	21.605
LG16	2718309	16	16.691	21.712
LG16	2718326	16	16.798	21.712
LG16	2730433	16	16.905	21.926
LG16	2749885	16	17.118	22.032
LG16	2762615	16	17.225	22.246
LG16	2768314	16	17.332	22.246
LG16	2769499	16	17.332	22.246
LG16	2769500	16	17.332	22.246
LG16	2788122	16	17.332	22.246
LG16	2788160	16	17.332	22.353
LG16	2791068	16	17.439	22.566
LG16	3172767	16	17.867	22.673
LG16	3206603	16	18.188	22.780
LG16	3206865	16	18.188	22.780
LG16	3207115	16	18.294	22.780
LG16	3218983	16	18.401	22.780
LG16	3229150	16	18.401	22.780
LG16	3229168	16	18.401	22.780
LG16	3231891	16	18.401	22.780
LG16	3234054	16	18.401	22.887
LG16	3238524	16	18.401	22.993
LG16	3247388	16	18.401	22.993
LG16	3261300	16	18.508	22.993
LG16	3268505	16	18.615	23.100
LG16	3268511	16	18.721	23.207
LG16	3268522	16	18.721	23.207
LG16	3279628	16	19.042	24.176
LG16	3297389	16	19.042	24.282
LG16	3305131	16	19.256	24.496
LG16	3305173	16	19.363	24.496
LG16	3321192	16	19.576	24.603
LG16	3349397	16	20.112	25.139
LG16	3377007	16	20.326	25.139
LG16	3377047	16	20.539	25.139
LG16	3400139	16	20.646	25.139
LG16	3425160	16	20.753	25.459
LG16	3427757	16	20.753	25.673
LG16	3430598	16	20.967	25.780
LG16	3460597	16	21.073	26.208
LG16	3502357	16	21.180	26.636
LG16	3526931	16	21.501	26.743
LG16	3526949	16	21.501	26.743
LG16	3526958	16	21.501	26.743
LG16	3529908	16	21.715	26.850
LG16	3529912	16	21.715	26.850
LG16	3530642	16	21.821	27.064
LG16	3570965	16	21.928	27.170
LG16	3577777	16	21.928	27.277
LG16	3577788	16	21.928	27.277
LG16	3618998	16	22.035	27.491
LG16	3638683	16	22.248	27.597
LG16	3688037	16	22.355	27.704
LG16	3688041	16	22.355	27.704
LG16	3688043	16	22.355	27.704
LG16	3694748	16	22.462	27.704
LG16	3694751	16	22.569	27.704
LG16	3697278	16	22.569	27.811
LG16	3707561	16	22.889	28.132
LG16	3707562	16	22.889	28.132
LG16	3707564	16	22.996	28.132
LG16	3707724	16	23.210	28.132
LG16	3732127	16	23.317	28.238
LG16	3732150	16	23.423	28.238
LG16	3771633	16	23.530	28.452
LG16	3799800	16	23.637	28.452
LG16	3808686	16	23.743	28.452
LG16	3811317	16	23.850	28.452
LG16	3811411	16	23.850	28.559
LG16	3820819	16	24.064	28.559
LG16	3847380	16	24.278	28.559
LG16	3847386	16	24.278	28.559
LG16	3847403	16	24.278	28.559
LG16	3847420	16	24.278	28.559
LG16	3848080	16	24.278	28.772
LG16	3848141	16	24.278	28.772
LG16	3907842	16	24.706	28.879
LG16	3924165	16	24.706	28.986
LG16	3924176	16	24.706	28.986
LG16	3924190	16	24.706	28.986
LG16	3960367	16	24.919	29.093
LG16	3960379	16	25.026	29.093
LG16	3996441	16	25.240	29.093
LG16	4001952	16	25.240	29.093
LG16	4001953	16	25.240	29.093
LG16	4014993	16	25.347	29.093
LG16	4018107	16	25.453	29.093
LG16	4018215	16	25.453	29.093
LG16	4026210	16	25.560	29.199
LG16	4040769	16	25.881	29.199
LG16	4049120	16	25.881	29.199
LG16	4049146	16	26.095	29.199
LG16	4055436	16	26.201	29.199
LG16	4153690	16	26.308	29.199
LG16	4157664	16	26.308	29.199
LG16	4160502	16	26.308	29.306
LG16	4160518	16	26.308	29.306
LG16	4172362	16	26.415	29.520
LG16	4200409	16	26.521	29.626
LG16	4214155	16	26.521	29.733
LG16	4239184	16	26.628	29.733
LG16	4279953	16	26.628	29.733
LG16	4279958	16	26.628	29.840
LG16	4287196	16	26.628	29.840
LG16	4400196	16	26.735	29.947
LG16	4422134	16	26.735	29.947
LG16	4424933	16	26.735	29.947
LG16	4425797	16	26.735	29.947
LG16	4425810	16	26.735	29.947
LG16	4439431	16	26.842	29.947
LG16	4441345	16	26.842	30.053
LG16	4441378	16	26.842	30.053
LG16	4445201	16	26.842	30.053
LG16	4491768	16	27.055	30.053
LG16	4492490	16	27.055	30.053
LG16	4494007	16	27.269	30.160
LG16	4494025	16	27.590	30.267
LG16	4496500	16	27.590	30.267
LG16	4555285	16	27.590	30.267
LG16	4566151	16	27.590	30.267
LG16	4567246	16	27.590	30.267
LG16	4571365	16	27.590	30.267
LG16	4574737	16	27.697	30.267
LG16	4622990	16	28.125	30.267
LG16	4697186	16	28.125	30.267
LG16	4795857	16	28.339	30.374
LG16	4801246	16	28.339	30.374
LG16	4855131	16	28.339	30.374
LG16	4865114	16	28.339	30.374
LG16	4892805	16	28.339	30.374
LG16	5055029	16	28.445	30.374
LG16	5069358	16	28.552	30.587
LG16	5120821	16	28.552	31.015
LG16	5255001	16	28.766	31.015
LG16	5255002	16	28.766	31.444
